0,3759,3759,"གསུངས་དུས། དེ་གང་རེད་ཟེར་ན། དོན་མེད་འཇིག་རྟེན་གྱི་བྱ་བ་འདི་འཁྲུལ་པ་རེད།"
3759,5767,2008,"སྤང་དགོས་བསམ་པ་ཞིག་དྲན་སོང་ན།"
5767,9915,4148,"ཆོས་ལ་དད་པ་སྐྱེ་བའི་དུས་སུ་བྱ་བ་ཐམས་ཅད་བྱེད་འཕྲོ་བཅད་དེ་"
9915,11263,1348,"ཕར་གཡུག་ཤོག་གསུངས་རེད།"
11263,15490,4227,"དོན་མེད་འཇིག་རྟེན་གྱི་བྱ་བ་བྱེད་བསྡད་ན་ཆུའི་གཉེར་མ་དང་འདྲ།"
15490,18382,2892,"གཅིག་གི་རྗེས་ལ་གཅིག་སླེབས་ཏེ་ནམ་ཡང་ཟིན་དུས་མེད་པས་ན།"
18382,22090,3708,"དབེན་པའི་གནས་སུ་བྱ་བྲལ་བྱེད་དེ་རྩེ་གཅིག་ཏུ་སྒྲུབ་པ་བྱེད་དགོས།"
22090,27416,5326,"རི་ཁྲོད་ལ་སྒྲུབ་པ་བྱེད་དགོས་བསམ་ན། དེ་ནས་དྲན་མ་ཐག་རི་ཁྲོད་ལ་སོང་སྟེ་"
27416,30129,2713,"སྒྲུབ་པ་རྩེ་གཅིག་བྱས་ན་དགའ་རྒྱུ་རེད་མ་གཏོགས།"
30129,34237,4108,"ད་ལྟ་མིན་རྗེས་ལ་ཁོམ་འོང་དུས་ཡིན་དུས་ཡུན་རིང་སོང་ན་སྒྲུབ་པའི་དུས་མེད།"
34237,37427,3190,"དེ་དུས་མ་ཕྱིན་འགལ་རྐྱེན་གྱི་བཤོལ་འདེབས་མང་བ་ཡིན།"
37427,40729,3302,"བླ་མ་བསྟེན་དུས་བླ་མས་ཅི་གསུང་བཀའ་བཞིན་དུ་ཉན་དགོས་མ་གཏོགས།"
40729,42952,2223,"ངས་བླ་མ་ལ་ཞབས་ཏོག་བྱས་བཞག་ཡིན།"
42952,46823,3871,"ངས་རང་འདོད་བྱས་བཞག་རྒྱུའི་ཡུས་མང་པོ་བཤད་ན་བླ་མའི་ཐུགས་ཟིན་དུས་མི་འོང༌།"
46823,50976,4153,"སེམས་ཀྱི་ངོ་བོ་བལྟ་དུས་མ་བཅོས་རང་སར་བཞག་དགོས་མ་གཏོགས།"
50976,56010,5034,"མ་བཞག་སེམས་ལ་སྒུལ་སྐྱོད་མང་པོ་བྱེད་བསྡད་ན་ཆོས་ཉིད་ཀྱི་རང་ངོ་མཐོང་དུས་མེད།"
56010,59876,3866,"ཡོན་ཏན་འཚོལ་བའི་དུས་སུ་ཉིན་དང་མཚན་མི་དལ་བ་བརྩོན་འགྲུས་ཀྱི་སྒོ་ནས་"
59876,63147,3271,"བུང་བ་མེ་ཏོག་ལ་རོལ་བ་ལྟ་བུ་གཉུག་བསྲིང་བ་དགོས་མ་གཏོགས།"
63147,66465,3318,"ཉི་མ་གཅིག་གཉིས་ཞིག་གིས་ཡོན་ཏན་རྒྱུད་ལ་སྐྱེ་དགོས་རྒྱུ་དང༌།"
