639,6880,6241,"གྲུབ་པའི་མཐའ་ལས་གཟུགས་སྐུའི་རྟེན་དང་བཅས་པའི་དོན་མཛད་དུས།"
6880,10163,3283,"མཐར་ཐུག་རྫོགས་པའི་སངས་རྒྱས་ཀྱི་ས་དེ་ན་"
10163,13893,3730,"སྐུ་དང་ཡེ་ཤེས་གཉིས་སུ་མེད་པ་གྲུབ་པས་དོན་མཛད་པ་ཡིན།"
13896,17961,4065,"རྟེན་མེད་དེ་ལྟར་གྲུབ་པས་ན་སངས་རྒྱས་ཀྱི་འཕྲིན་ལས་འགག་པ་མེད་དེ།"
17961,20439,2478,"འོན་ཀྱང་དྲང་སྲོང་གིས་མཆོད་སྡོང་བསྒྲུབས་བཞག་དུས་"
20439,24725,4286,"དེ་ལ་བརྟེན་ཏེ་ཀླུས་གནོད་པར་བྱེད་པ་ཐམས་ཅད་སྐྱོབ་པར་བྱེད་པ་བཞིན་དུ།"
24725,28287,3562,"སྨོན་ལམ་གྱི་དབང་གིས་སངས་རྒྱས་ཀྱི་དེ་དང་དེ་ལྟར་སྣང་བར་འདོད་པ་ཡིན།"
28287,32883,4596,"ངོ་བོ་ཉིད་ཀྱིས་དོན་གཉིས་མཛད་པ་ལས། དེ་དག་གཉིས་ལྟར་ཟེར་"
32883,36474,3591,"རང་དོན་དང་གཞན་དོན་གཉིས་ལྟར་དུ་ཡོད་མེད་ཀྱི་སྒྲོ་སྐུར་གྲོལ་བ་ཡིན།"
36474,39937,3463,"དབྱེར་མེད་ངོ་བོ་ཉིད་སྐུ་དེ་ལས་གདུལ་བྱའི་ཁམས་དབང་"
39937,43774,3837,"བསམ་པ་མོས་པ་རིམ་པ་དང་མཐུན་པར་བཞག་ནས་འགྲོ་བའི་དོན་བྱེད་པ་འདོད།"
43774,48128,4354,"འདི་དག་གསུམ་ཡང་དོན་ལ་གཅིག་ཏུ་དགོས་པས་སྔ་མ་བོར་ནས་"
48128,54572,6444,"ཕྱི་མ་འཇུག་པ་ལྟ་བུ་མ་ཡིན་པས། སྔ་མ་ལྟ་བུ་ཁོང་དུ་ཆུད་པར་བྱ།"
54572,58383,3811,"དེ་ཡིས་གདུལ་བྱ་སེམས་ཅན་གྱི་དོན་ལ་ཕྱོགས་རིས་ཀྱི་མིན་པ་"
58383,63247,4864,"ཡོད་མེད་ཀྱི་གཟེབ་ལས་གྲོལ་བ་ཡིན། དེ་ལྟར་བླ་མེད་བྱང་ཆུབ་བརྙེས་པ་དེ་ནི།"
63247,68372,5125,"སོ་སོ་སྐྱེ་བོའི་ཁམས་དང་བསམ་པ་མོས་པའི་རིམ་པ་རྒྱ་ཆེ་ཆུང་སྣ་ཚོགས་པ་ལ་"
68372,71949,3577,"གདུལ་བྱའི་ཕྲིན་ལས་དེའང་ཐུན་མོང་གི་ཕྲིན་ལས། ཁྱད་པར་གྱི་ཕྲིན་ལས།"
71949,75310,3361,"མཆོག་གི་ཕྲིན་ལས་གསུམ་ལ་བརྟེན་ནས་དོན་མཛད་པས་"
75310,78840,3530,"རིམ་གྱིས་གོང་ནས་གོང་དུ་ས་ལམ་ཡོངས་སུ་བགྲོད།"
78840,81928,3088,"ཡོན་ཏན་མ་ལུས་པ་ཡིད་བཞིན་ལྷུན་གྱིས་གྲུབ་པས་ན།"
81928,87537,5609,"ཐར་ལམ་བསྒྲུབ་ལ་རང་བཞིན་ཉིད་ཀྱི་བརྩོན་འགྲུས་ཀྱིས་འབད་པ་གཅེས་པ་ཡིན།"
87537,91261,3724,"དེང་སང་དུས་ངན་བསམས་ཤིང་སྐྱོ་བ་འཕེལ། །ཚེ་ལ་ལོང་མེད་ཡེང་མའི་ལམ་ལ་འཛད། །"
91261,95960,4699,"ཤེས་བྱ་ཐུག་མེད་སྤྲོས་ལ་ཟད་པ་མེད། །དེ་བས་ཉིན་མཚན་སྙིང་པོའི་ཆོས་སྒྲུབས་ཤིག །"
95960,98211,2251,"གསུངས་དུས། དེང་སང་གི་དུས་དུས་ངན་སྙིགས་མ་ལྔ་"
98211,101769,3558,"བདོ་བའི་གནས་ཚུལ་ལ་བསམས་ནས་སྐྱོ་བ་འཕེལ་ཏེ། ཅི་རེད་ཟེར་ན།"
101769,106471,4702,"ཚེ་ཐུང་ཐུང་སུམ་ཅུ་ཁ་རལ། ཉི་ཤུ་ཁ་རལ་ཡིན་པས་ཚེ་ལ་ལོང་མེད།"
106471,109510,3039,"དེ་མི་ཚེ་རྣམ་གཡེང་གིས་ཟད་པའི་ལས་ལ་དུས་རྟག་ཏུ་"
109510,111926,2416,"འཛད་འགྲོ་བ་མ་གཏོགས་ཆོས་བཞིན་དུ་བྱས་མེད།"
111926,117160,5234,"ཤེས་བྱ་རིག་པའི་གནས་ཐམས་ཅད་ཤེས་དགོས་ནའང་དེ་ལྟར་མཐའ་ལ་ཐུག་པ་མེད།"
117160,123340,6180,"དེ་བས་ན་ཉིན་མཚན་རྟག་ཏུ་དམ་པའི་ཆོས་བསྒྲུབ་པ་བརྩོན་པར་གྱིས་ཤིག །"
126784,131558,4774,"ཚེ་འདིའི་བྱ་བ་ཤི་ཤིར་ཟིན་དུས་མེད། །གཅིག་གིས་གཅིག་ཁྲིད་ཆུ་ཡི་གཉེར་མ་འདྲ། །"
131558,136319,4761,"འཆི་དུས་བསྟོངས་སམ་ལེགས་པར་སེར་ཐོབ་ལ། །དེ་རིང་ཉིད་ནས་ཐར་པའི་བྱང་ཆུབ་སྒྲུབས། །"
136319,141860,5541,"གསུངས། འཇིག་རྟེན་ཚེ་འདིའི་དགྲ་འདུལ་གཉེན་སྐྱོང༌། ལོངས་སྤྱོད་བསགས།"
141860,146909,5049,"དེ་ལ་སོགས་པས་མ་ཤིའི་བར་དུ་ལས་བསྡད་ན་བྱ་བ་དེ་ཟིན་པ་དང་རྫོགས་པའི་དུས་མེད།"
146909,150510,3601,"གཅིག་གི་རྗེས་ལ་གཅིག་སླེབས། གཅིག་གི་རྗེས་ལ་གཅིག་སླེབས་དུས།"
150510,153765,3255,"དཔེར་ན་ཆུ་རླུང་གིས་བསྐྱོད་པའི་གཉེར་མ་དང་འདྲ་བ་ཡིན།"
153765,157724,3959,"དེ་ནས་དེ་བྱ་བ་ལ་བརྩོན་བསྡད་ན་འཆི་བའི་དུས་སུ་ཕན་པ་འདུག་གམ་མི་འདུག་"
157724,159622,1898,"ད་ལྟ་ནས་ལེགས་པར་བསམ་བློ་ལ་གཏོང༌།"
159622,164166,4544,"དེ་རིང་ཉིད་ནས་བྱ་བ་འདི་ཆེ་བཞག་ཆུང་བསྐྱུར་བྱེད་ནས་ཐར་པའི་བྱང་ཆུབ་སྒྲུབས།"
