0,7350,7350,"(161)  ཡང་དག་ཆོས་ལ་གྱིས་པ་རྣམ་དྲུག་ནི། །འཁོར་བའི་ཉེས་ལྟོས་ཞེན་པ་ལོག་པ་གྱིས། །བདེན་མེད་རྩལ་སྦྱངས་སྒྱུ་མར་ཤེས་པ་གྱིས། །བྱང་ཆུབ་སེམས་བསྐྱེད་གཞན་དོན་ལྟོས་མེད་གྱིས། །དགོངས་པ་བློ་འདས་འཁོར་འདས་ཕྱེད་པ་གྱིས། །རྣམ་རྟོག་གང་ཤར་རང་གྲོལ་ཡེ་ཤེས་གྱིས། །བྱིན་རླབས་རང་འབར་གཞན་སྣང་བསྒྱུར་བ་གྱིས། །ཞེས་པ་སྟེ། 2.983899"
7350,11077,3727,"དེས་བྱ་བ་དེ་བྱེད་དགོས་པའི་ཆོས་རྣམ་པ་དྲུག་ཡོད། གང་རེད་ཟེར་ན།"
11077,15116,4039,"ཁམས་གསུམ་འཁོར་བའི་ཉེས་དམིགས་་འདི་སེམས་ལ་ཡང་ནས་ཡང་དུ་བཞག་སྟེ་"
15116,17972,2856,"འཁོར་བ་ལ་ཞེན་པ་ལོག་པ་ཞིག་གྱིས་ཤིག །"
17972,23477,5505,"ཚེ་འདིའི་བདེ་སྡུག་གི་སྣང་བ་ཐམས་ཅད་བདེན་པ་མེད་པ་རྩལ་སྦྱོང་སྟེ་"
23477,28788,5311,"དེ་ཆགས་སྡང་གི་གྲོགས་སུ་མི་སོང་བ་སྒྱུ་མ་དང་རྨི་ལམ་ལྟ་བུའི་རང་བཞིན་དུ་ཤེས་པ་ཡིན།"
28788,31891,3103,"བྱང་ཆུབ་ཀྱི་སེམས་རིན་པོ་ཆེ་རྒྱུད་ལ་སྐྱེས་ཚར་ནས་བཟུང་"
31891,35746,3855,"གཞན་དོན་རྒྱ་ཆེ་ཆུང་ག་ཚོད་བསྒྲུབས་ནའང་ངས་གཞན་དོན་བྱས་བཞག་ཡོད།"
35746,39776,4030,"དེ་ཙམ་ཆོག་གསུང་རྒྱུ་ཆོག་ཤེས་ལ་སོགས་པ་ལྟོས་པ་མེད་པ་དང༌།"
39776,44466,4690,"ཕར་གཞན་ལ་ཕན་པ་བྱས་པ། ཚུར་རང་ལ་ཕན་པ་བྱེད་པའི་རེ་བ་མེད་པ་གཅེས།"
44466,47362,2896,"དགོངས་པ་བློ་འདས་ཀྱི་ངང་དུ་མཉམ་པར་བཞག་ཚར་ན།"
47362,51567,4205,"འཁོར་བའི་འཁྲུལ་སྣང་འདི་རེད། མྱ་ངན་ལས་འདས་པའི་ཡོན་ཏན་འདི་རེད་"
