0,3110,3110,"(187) ཆོས་ལ་འདྲེད་པའི་རྒྱུ་དྲུག་བསྟན་པ་ནི། །གྲོགས་ངན་བསྟེན་ན་དགེ་སྦྱོར་འདྲེད་པའི་རྒྱུ། །"
3110,8128,5018,"བླ་མའི་སྐྱོན་རྟོག་མོས་གུས་འདྲེད་པའི་རྒྱུ། །རྩོལ་བས་མི་སྒོམ་ཉམས་མྱོང་འདྲེད་པའི་རྒྱུ། །"
8128,12394,4266,"ཡེང་བའི་ལམ་སྡོད་དམ་ཆོས་འདྲེད་པའི་རྒྱུ། །གཞན་གྱི་སྐྱོན་རྟོག་དག་སྣང་འདྲེད་པའི་རྒྱུ། །"
12394,16283,3889,"ལང་ཅན་རིག་པ་འཁྲུལ་པར་འདྲེད་པའི་རྒྱུ། །རྒྱུ་དྲུག་སྤངས་ལ་དམ་ཆོས་བསྒྲུབ་པར་བྱ། །"
16283,19544,3261,"ཞེས་པ་སྟེ། ཆོས་ལ་འདྲེད་ཟེར་དུས་དང་པོ་ཆོས་ཐོས།"
19544,26784,7240,"ཐོས་པ་ལ་ཆོས་མང་པོ་ཐོས་སོང་ན་ཡ་མཚན་དང་ངེས་ཤེས་གང་ཡང་མི་སྐྱེ་བ་ཆོས་འདྲེད་དུ་འགྲོ་བའི་རྒྱུ་དྲུག་ཡོད།"
26789,31339,4550,"གང་ཡིན་ཟེར་ན། སྡིག་པའི་གྲོགས་པོ་དེ་བསྟེན་ན་དགེ་སྦྱོར་རང་གི་རྒྱུད་ལ་བརྩོན་འགྲུས་ཀྱིས་"
31339,37019,5680,"ཡང་དག་པ་མི་བྱེད་པ་རང་བཞིན་དགེ་སྦྱོར་དེ་ཕ་འདྲེད་བརྡབ་ཤོར་འགྲོ་ལེ་ཡིན།"
37019,40581,3562,"བླ་མའི་ཡོན་ཏན་ལ་མི་རྟོག་བླ་མའི་སྐྱོན་ལ་རྟོག་བསྡད་ན་"
40581,44171,3590,"མོས་གུས་ཇེ་ཆུང་དུ་འགྲོ་བ་ཡིན་པས་མོས་གུས་འདྲེད་པས་འགྲོ་བ་ཡིན།"
44171,48271,4100,"ཉམས་ལེན་གྱིས་ཉིན་མི་དལ་མཚན་མི་ཉལ་པས་བརྩོན་འགྲུས་ཡང་དག་པ་མ་བྱས་ན་"
48271,53500,5229,"ཉམས་མྱོང་ཞིག་ཡོད་ནའང་གློ་བུར་དུ་ཡལ་འགྲོ་བ་མ་གཏོགས་ཕན་པ་མི་ཐོགས་པ་ཡིན།"
53500,59150,5650,"དེ་ནས་དུས་རྟག་ཏུ་སེམས་ཡེང་བྱེད་ཀྱི་ལམ་ལ་བསྡད་ན་དམ་པའི་ཆོས་ཐོས་བསམ་སྒོམ་གསུམ་གང་བྱས་ན་"
59150,63200,4050,"འགྲིབ་འགྲོ་བ་མ་གཏོགས་ཡར་རྒྱས་འགྲོ་རྒྱུ་མེད་པས་ན་དམ་ཆོས་འདྲེད་པའི་རྒྱུ་ཡིན།"
