0,5904,5904,"༼རྒྱུད་དང་དགེ༴ བྱང་ཆུབ་འགྲུབ། །འདི་ཡང་བསྐྱར་ནས་གསུངས།༽ རང་གི་སེམས་རྒྱུད་འདི་དང་དགེ་སྦྱོར་གཉིས་བསྲེས་ཏེ་"
5904,9682,3778,"ཆོས་དང་མཐུན་པའི་སེམས་ག་ཚོད་རེད་ཐུབ་བསྲེ་དགོས་རྒྱུ་རེད་དུས།"
9682,14233,4551,"དེ་ཕྱིར་ན་ཞོགས་པ་ཡར་ལང་དུས་ཡིན་ན་འདྲ། མར་ཉལ་དུས་ཡིན་ན་འདྲ་"
14233,18831,4598,"རང་གིས་དགེ་སྡིག་ཅི་བྱས་བརྟག །སྡིག་པ་བྱས་ཡོད་ན་བཤགས་པ་བྱེད།"
18831,21374,2543,"དགེ་བ་བྱས་ཡོད་ན་གོང་འཕེལ་དུ་གཏོང་སྟེ་"
21374,24008,2634,"སེམས་བསྐྱེད་དང་བསྔོ་བས་སྨོན་ལམ་བྱེད་དགོས་པ་ཡིན།"
24008,28846,4838,"ཐ་མལ་རང་ག་བའི་ཆགས་སྡང་གི་རྣམ་རྟོག་འདི་ཐམས་ཅད་སྐྱག་ལང་དུ་མི་གཏོང་བ།"
28846,34951,6105,"ཕག་སྣ་གཏུན་གྱིས་བརྡུང་ན། ཕག་པ་ཕ་ནས་ཚུར་རླུང་ལང་རྒྱུག་འོང་ན་"
34951,38784,3833,"སྣའི་མགོ་དེ་ལ་རྒྱུག་པ་གཞུས་བཞག་ན་ལམ་སེང་ཁ་ཕར་བསྐོར་འགྲོ་རྒྱུ་མ་གཏོགས་"
38784,41297,2513,"ཚུར་རྒྱུག་ཐུབ་མ་རེད་གསུངས་དུས། དཔེ་དེ་བཞིན་དུ་"
41297,46360,5063,"རང་ཐ་མལ་གྱི་རྣམ་རྟོག་ཐམས་ཅད་དྲན་པ་དང་ཤེས་བཞིན་གྱིས་འདུལ་བ་གཅེས།"
46360,50466,4106,"དེ་ནས་དུས་རྟག་ཏུ་དམ་པའི་ཆོས་འདི་ལ་གུས་པའི་སྒོ་ནས་"
50466,55138,4672,"བླ་མ་དང་དམ་པའི་ཆོས་ལ་གསོལ་བ་ཡང་ནས་ཡང་དུ་ཡེངས་པ་མེད་པ་གདབ་དགོས།"
55138,58813,3675,"དེ་ནས་སངས་རྒྱས་ཀྱི་བཀའ་དང་རྗེས་འཇུག་གི་བསྟན་བཅོས་ཀྱི་ནང་ནས་"
58813,62195,3382,"ག་ཚོད་གསུངས་འདུག་ན་དེ་བཞིན་དུ་རང་གིས་ཨེ་ཐོན་མི་ཐོན་བལྟ་སྟེ་"
62195,67193,4998,"ནན་ཏན་དུ་བྱེད་དགོས། དེ་ནས་ནན་ཏན་བྱས་ན་རང་ལ་རྟོགས་པའི་གདེང་འཐོབ་འོང་རྒྱུ་རེད་དུས།"
67193,70473,3280,"རྟོགས་པའི་གདེང་འཐོབ་འོང་ན་བཟང་རྐྱེན་དང་ངན་རྐྱེན་ཐམས་ཅད་"
70473,72684,2211,"རང་གི་སྣང་བའི་ཆོ་འཕྲུལ་མ་གཏོགས་མེད།"
