0,5253,5253,"(290) ཕ་རོལ་ཕྱིན་དྲུག་མ་བྲལ་བསྒྲུབ་པ་ནི། །སྦྱིན་པ་སེར་སྣའི་དགྲ་ལ་མ་བསྐུར་ཅིག །ཚུལ་ཁྲིམས་འཆལ་བའི་ཇག་པས་མ་འཇོམས་ཤིག ། བཟོད་པ་ཁོང་ཁྲོའི་མཚོན་གྱིས་མ་དབུ་གཅིག །བརྩོན་འགྲུས་ལེ་ལོའི་སྒྲོག་ཏུ་མ་འཆིང་ཤིག ། བསམ་གཏན་གཡེང་བའི་དུག་དང་མ་བསྲེ་ཞིག །ཤེས་རབ་རྨོངས་པའི་མུན་པས་མ་བསྒྲིབས་ཤིག ། དེ་ལྟར་མི་མཐུན་དྲུག་པོ་སྤངས་ལ་སྒྲུབས། །"
5253,10501,5248,"ཞེས་པ་སྟེ། གང་རེད་ཟེར་ན། ད་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་འདི་རང་གི་རྒྱུད་ལ་མེད་ན་"
10501,12492,1991,"སངས་རྒྱས་གོ་འཕང་ཐོབ་ཐབས་ཡོད་མ་རེད།"
12492,15225,2733,"དེ་ནས་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་གི་མི་མཐུན་པའི་ཕྱོགས་སྤང་དགོས།"
15225,19689,4464,"སྦྱིན་པ་གཏོང་མི་བྲ་བ་སེར་སྣའི་དགྲའི་དབང་དུ་ཤོར་ཆེ་ན།"
19689,22253,2564,"དེ་ནས་རང་གིས་ལོངས་སྤྱོད་ཐམས་ཅད་གསོག་འཇོག་མ་གཏོགས་"
22253,26250,3997,"མཆོད་སྦྱིན་དུ་བྱ་མི་བྲ་དེ་དབང་དུ་མ་བཏང༌། ཚུལ་ཁྲིམས་སྲུང་བ་དེ་ལ་"
26250,30678,4428,"དྲན་པ་དང་ཤེས་བཞིན་གྱིས་རྒྱུད་བསྡམ་དགོས་མ་གཏོགས་བག་མེད་ཀྱིས་ཆང་འཐུང་བ།"
30678,36058,5380,"འདོད་པའི་ཡོན་ཏན་ལ་གཡེང་བ་ལ་སོགས་པ་མཚོན་ཆས་ཇག་པས་ཚུལ་ཁྲིམས་འཕྲོག་མ་ཤོར་བ་གྱིས།"
36058,40739,4681,"བཟོད་པ་འདི་ཉིད་དུས་རྟག་ཏུ་སྒོམ་སྟེ་རང་ལ་མི་འདོད་པ་གང་འབྱུང་ན་"
40739,46180,5441,"དེ་ཐམས་ཅད་བཟོད་པ་བསྒོམ་རྒྱུ་མ་གཏོགས་ཁོང་ཁྲོའི་མཚོན་ཆས་སེམས་ལ་ཞུགས་པ་མི་བྱེད།"
46180,48884,2704,"བརྩོན་འགྲུས་རྩེ་གཅིག་ཏུ་ཡོད་དགོས་རྒྱུ་རེད་མ་གཏོགས།"
48884,54482,5598,"འཇིག་རྟེན་གྱི་བྱ་བའི་བྱ་བ་ངན་ཞེན་ཟེར། སྐྱིད་པོ་ཞིག་བསྡད་དགོས་བསམ་ནས་"
54482,58805,4323,"གསོ་དལ་བསྡད་རྒྱུ་ལ་ཡེང་སོང་ན་དེ་ལེ་ལོའི་སྒྲོག་རེད་དུས་དེས་ཕན་རྒྱུ་མ་རེད།"
58805,62604,3799,"སེམས་ལ་རྣམ་ཞི་བསམ་གཏན་ཏིང་ངེ་འཛིན་རྩེ་གཅིག་ཏུ་སྒོམ་པ་འདི་ལ་"
62604,66739,4135,"རྣམ་གཡེང་གི་དུག་དང་མ་བསྲེ་ཞིག །ཤེས་རབ་ཐོས་བསམ་སྒོམ་གསུམ་གྱི་ཤེས་རབ་ལ་"
66739,68717,1978,"རྨོངས་པ་གཏི་མུག་གི་མུན་པས་མ་བསྒྲིབས།"
68717,74687,5970,"དེ་ལྟར་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་གི་མི་མཐུན་པ་དྲུག་པོ་འདི་སྤངས་ལ་སྒྲུབ་པར་གྱིས་ཤིག །"
74687,79928,5241,"(291) འབྲེལ་མེད་དྲུག་གི་རང་བཞིན་བཤད་པ་ནི། །སྡུག་བསྔལ་རྒྱན་མཐོང་མི་ལ་ཐར་པའི་ལས་འབྲེལ་མེད། །"
79928,87323,7395,"སྤྱོད་པ་ངོ་སྲུང་མི་ལ་འཁྲུལ་ཞིག་ལས་འབྲེལ་མེད། །ཐོས་བསམ་ཁེ་གྲགས་མི་ལ་ཉམས་ལེན་ལས་འབྲེལ་མེད། །"
87323,92865,5542,"མི་དགེ་སྡིག་སྤྱོད་མི་ལ་མཐོ་རིས་ལས་འབྲེལ་མེད། །སྙོམ་ལས་ལེ་ལོའི་མི་ལ་ཉམས་མྱོང་ལས་འབྲེལ་མེད། །"
92865,98717,5852,"བདག་ལྟ་ཆགས་སྡང་མི་ལ་སྒྲུབ་པའི་ལས་འབྲེལ་མེད། །དེ་འདྲའི་འབྲེལ་མེད་དབང་དུ་རང་ཉིད་མ་སོང་གཅེས། །"
98717,102830,4113,"གསུངས་དུས། ད་ཆོས་དང་འབྲེལ་བ་མེད་པའི་མཚན་ཉིད་ཀྱི་མི་དྲུག་ཡོད།"
102830,111875,9045,"གང་རེད་ཟེར་ན། ཁམས་གསུམ་འཁོར་བའི་སྡུག་བསྔལ་ཉམས་སུ་མྱོང་བཞིན་དུ་"
111875,113649,1774,"སྡུག་བསྔལ་སྡུག་བསྔལ་ཡིན་པ་མི་ཤེས།"
113649,119447,5798,"སྡུག་བསྔལ་དང་ལེན་བྱེད་པའི་མི་ལ་ཐར་པ་དང་ཐམས་ཅད་མཁྱེན་པའི་གོ་འཕང་ཐོབ་པའི་ལས་འབྲེལ་མེད།"
119447,122874,3427,"སྤྱོད་པའི་སྒོ་ནས་མི་ལ་ངོ་སྲུང་ཤ་སྟག་བྱེད་པའི་མི་ལ་"
122874,126695,3821,"ཆོས་བརྒྱད་ཀྱི་འཁྲུལ་པ་ཞིག་པའི་ལས་ཀྱི་འབྲེལ་བ་མེད།"
126695,132139,5444,"དེ་ནས་ཐོས་པ་དང་བསམ་པའི་ཡོན་ཏན་བྱས་ན། ང་གྲགས་པ་འཐོབ་དགོས། སྙན་པ་ཡོད་དགོས་བསམ།"
132139,135631,3492,"ང་རྒྱལ་ཡོད་དགོས་བསམ་ཁེ་གྲགས་མི་ལ་ཉམས་ལེན་གྱི་ལས་འབྲེལ་མེད།"
135631,139303,3672,"དུས་རྒྱུན་དུ་སྡིག་པ་མི་དགེ་བ་སྤྱོད་པའི་མི་ལ་མཐོ་རིས་ཀྱི་ལས་འབྲེལ་མེད།"
139303,144465,5162,"སྙོམ་ལས་ཆེན་པོའི་མི་དེ་ལ་རྟོགས་པའི་ཉམས་མྱོང་གི་ལས་འབྲེལ་མེད།"
144465,148825,4360,"བདག་ལྟའམ་བདག་འཛིན་འདིས་དུས་རྟག་ཏུ་ཞེན་ཆགས་བྱེད་པའི་མི་ལ་"
148825,152118,3293,"ཐར་པ་དམ་པའི་ཆོས་སྒྲུབ་པའི་ལས་འབྲེལ་མེད།"
152118,154491,2373,"དེ་འདྲའི་འབྲེལ་མེད་དབང་དུ་རང་ཉིད་མ་སོང་གཅེས།"
154491,158465,3974,"(292) སྒོམ་དུས་སེམས་ལ་བལྟ་ཐབས་རྣམ་དྲུག་ནི། །རེས་འགའ་སེམས་དེ་གནས་ཤིང་བརྟན་ལ་བལྟ། །"
158465,162774,4309,"སྐྱེ་འགག་གནས་གསུམ་བྲལ་བར་སུས་ཤེས་པ། །སེམས་ཉིད་རང་དབང་ཐོབ་པར་གོམས་པའི་གནད། །"
