0,3744,3744,"(352) རྒྱལ་སྲས་རྣམས་ཀྱི་མགོ་དྲུག་བསྟན་པ་ནི། །ལྷ་དང་བཅས་པའི་འཇིག་རྟེན་འདུ་བྱའི་ཕྱིར། ། ཡོན་ཏན་མཆོག་ལྡན་བླ་མ་འདུད་པའི་མགོ །དཀོན་མཆོག་གསུམ་གྱི་གདུང་རྒྱུད་མི་བཅད་ཕྱིར། ། བདེ་གཤེགས་རྣམས་ཀྱི་ཚུལ་བླངས་བསྡུས་པའི་མགོ །སྟོང་གསུམ་ཀུན་གྱི་བདག་པོར་འགྱུར་བྱའི་ཕྱིར། ། རྣམ་དག་ཟབ་མོ་མོས་པ་བླངས་པའི་མགོ །འགྲོ་ཀུན་བྱང་ཆུབ་ལམ་ལ་དགོད་བྱའི་ཕྱིར། །"
3744,7976,4232,"སེམས་ཅན་ཐམས་ཅད་ཡོངས་སུ་སྨིན་བྱེད་མགོ །གོང་ན་མེད་པའི་ཆོས་རབ་གྲུབ་བྱའི་ཕྱིར། །"
7976,12340,4364,"ཤེས་རབ་ཕ་རོལ་ཕྱིན་ལ་གནས་པའི་མགོ ཁམས་གསུམ་ཀུན་གྱིས་མཆོད་པར་བྱ་བའི་ཕྱིར། །"
12340,17467,5127,"དགེ་བའི་རྩ་བ་ཡོངས་སུ་བསྔོ་བའི་མགོ །དེ་ལྟར་ལྡན་རྣམས་ས་མཆོག་དཀྱིལ་འཁོར་འགྲུབ། །"
17467,21742,4275,"གསུངས་པ་འདི། ད་རྒྱལ་སྲས་རྣམས་ཀྱི་ཡང་མགོ་དྲུག །"
21742,25937,4195,"ལྷ་དང་བཅས་པའི་འཇིག་རྟེན་ཐམས་ཅད་འདུ་བར་བྱ་བའི་ཕྱིར་དུ།"
25937,31524,5587,"ཡོན་ཏན་མཆོག་དང་ལྡན་པའི་བླ་མ་དགེ་བའི་བཤེས་གཉེན་མཆོག་ཏུ་གྱུར་པ་རྣམས།"
31524,33766,2242,"ཚངས་པ་དང་བརྒྱ་བྱིན་ལ་སོགས་པ་ཡིན་ནའང་"
33766,38594,4828,"འཇིག་རྟེན་བླ་མ་འདིའི་ཞབས་ཀྱི་པདྨོ་ལ་འདུད་དགོས་རྒྱུ་རེད་དུས།"
38594,43145,4551,"དེ་ལྟ་བུ་བསྟེན་པ་དང༌། དཀོན་མཆོག་གསུམ་ཟེར་བ་འདི་འཕྲིན་ལས་ཀྱི་གདུང་འདི།"
43145,46476,3331,"དཔེར་ན་མི་ཆད་པར་བྱ་བའི་ཕྱིར་དུ་བདེ་བར་གཤེགས་པ་རྣམས་"
46476,50857,4381,"སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཚུལ་དུ་གཏོང་བ་དང༌།"
50857,53192,2335,"སྟོང་གསུམ་གྱི་ཀུན་གྱི་བདག་པོ་འགྱུར་བའི་ཕྱིར་དུ།"
53192,57458,4266,"དེ་ད་ལྟ་སྟོང་གསུམ་མི་མཇེད་ཀྱི་བདག་པོ་ཚངས་པ་ཆེན་པོ་ཡང་"
57458,60853,3395,"བྱང་ཆུབ་སེམས་པའི་ཚུལ་དུ་བསྟན་པ་དེ་ཡིན་དུས།"
60853,65814,4961,"རྣམ་དག་ཟབ་མོ་མོས་པ་བླངས་པ་མགོ །འགྲོ་ཀུན་ཐར་པ་དང་བྱང་ཆུབ་ལམ་ལ་དགོད་པའི་ཕྱིར།"
65814,69447,3633,"སེམས་ཅན་ལ་གང་འདིས་ཕན་ན་དེ་བཞིན་དུ་བྱ་དང༌། རི་དྭགས།"
69447,73077,3630,"སློང་མོ་བ་ལ་སོགས་ཚུལ་དུ་བསྟན་པ་ཡོངས་སུ་སྨིན་པའི་མགོ །"
73077,75061,1984,"གོང་ན་མེད་པའི་ཆོས་རབ་འགྲུབ་པའི་ཕྱིར།"
75061,79971,4910,"འཕགས་བཞི་བསྐྱེད་པའི་ཡུམ་ཆེན་མོ་ཡིན་ན་ཉན་ཐོས། རང་རྒྱལ། བྱང་ཆུབ་སེམས་དཔའ།"
79971,84034,4063,"སངས་རྒྱས་ཐམས་ཅད་འདིས་བསྐྱེད་དུས་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་གནས་པའི་མགོ"
84034,87826,3792,"ཁམས་གསུམ་ཀུན་གྱིས་མཆོད་པར་བྱ་བའི་ཕྱིར་དུ་"
87826,89612,1786,"དགེ་བའི་རྩ་བ་ཡོངས་སུ་བསྔོ་ཡོང་དུས་"
89612,92701,3089,"ཁམས་གསུམ་གྱི་སེམས་ཅན་ཐམས་ཅད་ཀྱིས་སྤྱི་བོའི་གཙུག་ཏུ་བཏུད་པས།"
92701,94469,1768,"དེ་ལྟར་ལྡན་རྣམས་ས་མཆོག་དཀྱིལ་འཁོར་འགྲུབ་གསུངས།"
94469,96683,2214,"དེ་བྱང་ཆུབ་སེམས་དཔའི་ས་ཐོབ་པའི་སྤྱོད་ཡུལ་རེད།"
96683,101661,4978,"(353) རྒྱལ་སྲས་རྣམས་ཀྱི་རྣ་བ་དྲུག་ལྡན་ནི། །སྙན་མིན་སྙན་ཐོས་དགག་སྒྲུབ་མེད་པ་དང༌། །"
101661,106177,4516,"ཉན་ནས་གཏམ་ཐོས་མི་འདོད་སྨོད་མི་བྱེད། །སེམས་དཔའ་འབྱུང་བའི་གཏམ་ཐོས་སྤྲོ་བ་སྐྱེད། །"
106177,112265,6088,"མི་ཁོམ་སྐྱེས་ཐོས་སྙིང་རྗེའི་གོ་ཆ་གྱོན། །སངས་རྒྱས་བསྔགས་ཐོས་འདོད་ཕྱིར་བརྩོན་འགྲུས་རྩོམ། །"
112265,116663,4398,"ཕྱོགས་བཅུའི་འཇིག་རྟེན་སྒྲ་ཀུན་བྲག་ཅར་ཤེས། །དེ་ལྟར་ཉན་པའི་རྣ་བ་དྲུག་ལྡན་བྱ། །"
116663,120600,3937,"གསུངས་དུས། བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་སྙན་གྱི་དབང་པོ་དྲུག་ཡོད།"
120600,126177,5577,"གང་རེད་ཟེར་ན། བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་སྙན་པ་མིན་པའི་ཚིག་བདུད་རེད།"
126177,130195,4018,"ངན་པ་རེད་ཟེར་ནའང་དཔེར་ན། སངས་རྒྱས་ལ་ལྷས་སྦྱིན་གྱིས་སྐུར་བ་བཏབ་པ་དང༌།"
130195,134594,4399,"མུ་སྟེགས་པས་སྐུར་བ་ལྟ་བུ་བྱས་ན་སངས་རྒྱས་ཐུགས་འཁྲུགས་པ་དང་གང་ཡང་ཡོད་མ་རེད།"
134594,138963,4369,"ལྷ་དང་བཅས་པས་འཇིག་རྟེན་ཐམས་ཅད་ཀྱིས་སངས་རྒྱས་ལ་བསྔགས་པ་བརྗོད་ན།"
138963,142307,3344,"ང་སངས་རྒྱས་ལ་བསྟོད་ར་དེ་འདྲ་མང་པོ་གཏོང་གི་འདུག་བསམ་ནས་"
142307,145259,2952,"ཐུགས་དགའ་བ་ཡོད་རྒྱུ་མ་རེད་དུས་དགག་སྒྲུབ་མེད་པ་དང༌།"
